female,scenario,givenage,model,year,hr_gender_at,hr_gender_true_at,id,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,bias_hr_gender_at,simulation
0,2,90,2,8,.78698421,.96571153,28,.016501382,-.06371107,1.0834945,.91304785,.0090732994,-.025334427,1.0390778,.96181333,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,940,10,-.0163518,.065236904,.23218547,.66343629,.0011910549,.0013126932,7.0425601,9.8331823,-5.7782354,-19.591084,.94499999,.59600002,-.17872734,nick
0,2,90,2,9,.79234779,.9826653,28,.016824288,-.052115608,1.0848852,.93085533,.0091756908,-.020162582,1.0394142,.97103161,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,940,10,-.016621934,.053894293,.23280172,.69601977,.0011929319,.001264409,7.1399536,7.7432127,-5.8839922,-18.92421,.94400001,.67000002,-.19031754,nick
0,2,90,2,10,.79828191,1.00007,28,.017036166,-.042080335,1.085808,.94518697,.0092301574,-.015657118,1.0395893,.97825563,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,940,10,-.016781785,.043663204,.2331477,.72005457,.0011939835,.0012338152,7.1979198,6.0638742,-5.9646568,-16.931709,.94400001,.727,-.20178808,nick
0,2,90,3,1,.76259035,.85862708,32,.0011785713,-.039052874,1.0229541,.78169137,.0037537599,-.018116968,1.0269387,.86103559,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.00068482652,.050768152,.1393448,.13037127,.0014875028,.0072791982,.49146184,38.941208,57.071228,1010.6053,.95069534,.69658661,-.096036732,nick
0,2,90,3,2,.75954282,.87276363,32,.0044026063,-.064769253,1.0398356,.79502964,.0053012627,-.029784301,1.0285161,.87713927,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.0048094122,.07899186,.18590413,.24242331,.0020291212,.0067479694,2.587039,32.584267,68.743118,499.12067,.95069534,.58027816,-.11322084,nick
0,2,90,3,3,.75758612,.88726896,32,.0071521192,-.078473829,1.0519233,.81297374,.0065791444,-.036476627,1.0316176,.89313447,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.0076496704,.087329902,.20808472,.34133196,.0022983158,.0059987097,3.676229,25.585035,75.392143,308.02737,.95322376,.54993677,-.12968285,nick
0,2,90,3,4,.75809485,.90215367,32,.0091031529,-.084505066,1.0601654,.83303088,.0075206272,-.039066616,1.0342534,.90881026,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.010204827,.091166019,.21955901,.42841026,.0024273142,.0052159424,4.6478748,21.280073,78.18792,205.2276,.95195955,.52085966,-.14405881,nick
0,2,90,3,5,.7595697,.91742879,32,.01045611,-.083846435,1.0658805,.85352778,.0081761219,-.038369842,1.0362178,.92386556,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.012036277,.087703779,.22574891,.5039748,.0024911519,.0046420498,5.3317099,17.402414,79.246193,150.60971,.95069534,.51074588,-.1578591,nick
0,2,90,3,6,.76155829,.93310559,32,.011403626,-.07855805,1.0699291,.87394375,.0086148484,-.035251837,1.037591,.93795073,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.013188107,.080244049,.22917315,.56812644,.0025265783,.0041133831,5.7546477,14.124329,79.740891,115.35262,.94943112,.52212387,-.17154731,nick
0,2,90,3,7,.76435572,.9491958,32,.012072854,-.070054747,1.0728208,.89400989,.0088980272,-.030615674,1.0385035,.95070744,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.013888529,.071038678,.2310967,.6211012,.0025459444,.0036249871,6.0098343,11.437536,79.88826,91.084076,.94690263,.54740834,-.18484007,nick
0,2,90,3,8,.7670998,.96571153,32,.012542861,-.059690651,1.074875,.91292828,.0090732994,-.025334427,1.0390778,.96181333,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.014312424,.060855351,.23218547,.66343629,.0025566749,.0032600325,6.1642203,9.1727505,79.880127,77.603333,.94690263,.61441213,-.19861175,nick
0,2,90,3,9,.76946902,.9826653,32,.01286605,-.048884761,1.0763021,.9299382,.0091756908,-.020162582,1.0394142,.97103161,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.01456898,.050594173,.23280172,.69601977,.0025626118,.0029905227,6.2581067,7.2690711,79.812111,70.544983,.94690263,.67383057,-.21319626,nick
0,2,90,3,10,.77220666,1.00007,32,.013082913,-.039229073,1.0772671,.94388413,.0092301574,-.015657118,1.0395893,.97825563,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.0147217,.040729973,.2331477,.72005457,.0025657264,.002802958,6.3143234,5.6565123,79.717911,67.837875,.94563842,.74083441,-.22786328,nick
0,3,60,0,1,.70269942,.69999999,33,.00031934853,-.0030109335,1.0053397,.70378035,.00019533932,-.0031056195,1.001317,.70118088,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0020104244,-.00029558595,.14831464,.010392975,.00046202863,.000061637802,1.3555131,2.8440936,,,.94199997,.92900002,.0026994525,nick
0,3,60,0,2,.70269942,.69999999,33,.00064556045,-.0058172266,1.0061551,.70494193,.00048948824,-.0059230179,1.002371,.70236665,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0027648292,-.00031527135,.20645198,.019900385,.00060215412,.00011485075,1.3392117,1.5842475,,,.93800002,.92699999,.0026994525,nick
0,3,60,0,3,.70269942,.69999999,33,.00095130038,-.0085556461,1.0068877,.7061677,.00077699125,-.0086128153,1.0032459,.7035796,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0035062931,-.00013206562,.23937532,.029056082,.00067319867,.00016270713,1.4647679,.45451972,,,.93699998,.926,.0026994525,nick
0,3,60,0,4,.70269942,.69999999,33,.0012131492,-.011287199,1.0075222,.70746309,.0010361671,-.011243822,1.0039842,.70483267,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0028371057,.00023305127,.26006791,.038093045,.00071429752,.00020645812,1.0909095,.61179483,,,.93599999,.92299998,.0026994525,nick
0,3,60,0,5,.70269942,.69999999,33,.001438811,-.014045761,1.0080769,.7088334,.0012651086,-.013856828,1.0046177,.70613652,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0019923626,.00076110393,.27396965,.047153961,.00073999289,.00024666081,.72722018,1.6140827,,,.93900001,.92000002,.0026994525,nick
0,3,60,0,6,.70269942,.69999999,33,.0016400808,-.016848482,1.0085784,.71028465,.0014679432,-.016480114,1.0051721,.70750105,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0014659653,.0014181067,.28381538,.056342475,.00075737759,.00028350428,.51652074,2.5169408,,,.935,.92299998,.0026994525,nick
0,3,60,0,7,.70269942,.69999999,33,.0018273462,-.019704411,1.0090522,.71182251,.0016501248,-.019135632,1.0056683,.70893687,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0012900273,.0021630039,.29111746,.065743916,.00077051041,.0003170241,.44312948,3.2900443,,,.93900001,.92199999,.0026994525,nick
0,3,60,0,8,.70269942,.69999999,33,.0020094221,-.022618199,1.0095198,.71345198,.0018169582,-.02184188,1.0061226,.71045548,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0014314562,.0029498411,.29676405,.075435311,.0007815084,.00034719764,.482355,3.9104247,,,.94099998,.92299998,.0026994525,nick
0,3,60,0,9,.70269942,.69999999,33,.0021890143,-.02559139,1.0099846,.71517736,.001973182,-.024615359,1.0065489,.71206993,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0018293028,.0037265159,.30129918,.085490748,.00079131976,.00037398841,.60713834,4.3589697,,,.93900001,.92400002,.0026994525,nick
0,3,60,0,10,.70269942,.69999999,33,.0023721925,-.028622838,1.0104626,.71700484,.0021227002,-.027471207,1.0069581,.71379483,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0023946564,.0044340924,.30506679,.09598431,.00080030115,.00039740783,.78496134,4.6196012,,,.93699998,.92400002,.0026994525,nick
0,3,60,1,1,.70870697,.69999999,37,.00025305239,-.0019756113,1.0048949,.70940584,.00019533932,-.0031056195,1.001317,.70118088,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0022247452,-.0036458618,.14831464,.010392975,.00046253542,.000038663518,1.5000173,35.080059,.10968639,-37.273041,.94199997,.26499999,.0087070111,nick
0,3,60,1,2,.70870697,.69999999,37,.00048227885,-.003893191,1.005366,.71019173,.00048948824,-.0059230179,1.002371,.70236665,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.003295863,-.0065658223,.20645198,.019900385,.0006032674,.000064614796,1.5964309,32.993443,.18488024,-43.740208,.93699998,.19,.0087070111,nick
0,3,60,1,3,.70870697,.69999999,37,.00069318258,-.0057986085,1.005811,.71105725,.00077699125,-.0086128153,1.0032459,.7035796,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0043444373,-.0091383364,.23937532,.029056082,.00067476369,.000090507674,1.814906,31.450686,.23247685,-44.373875,.93199998,.185,.0087070111,nick
0,3,60,1,4,.70870697,.69999999,37,.0008753289,-.00778767,1.0062176,.71197116,.0010361671,-.011243822,1.0039842,.70483267,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0039341561,-.011260041,.26006791,.038093045,.00071617775,.00011621238,1.5127419,29.559309,.26322439,-43.711403,.93400002,.211,.0087070111,nick
0,3,60,1,5,.70870697,.69999999,37,.0010355664,-.0099017425,1.0065911,.71307164,.0012651086,-.013856828,1.0046177,.70613652,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0033034252,-.01290568,.27396965,.047153961,.0007421319,.00014228857,1.2057632,27.369238,.28905922,-42.314079,.93699998,.26100001,.0087070111,nick
0,3,60,1,6,.70870697,.69999999,37,.0011810719,-.012137154,1.0069399,.71425396,.0014679432,-.016480114,1.0051721,.70750105,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0029621248,-.014189768,.28381538,.056342475,.00075967202,.00017002491,1.0436801,25.184851,.30294606,-40.027393,.93800002,.329,.0087070111,nick
0,3,60,1,7,.70870697,.69999999,37,.0013195766,-.014513523,1.0072815,.71547687,.0016501248,-.019135632,1.0056683,.70893687,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0029501319,-.015127631,.29111746,.065743916,.00077297079,.00019989349,1.013382,23.009933,.31931999,-36.946915,.93699998,.39700001,.0087070111,nick
0,3,60,1,8,.70870697,.69999999,37,.0014574229,-.017069077,1.00763,.71678358,.0018169582,-.02184188,1.0061226,.71045548,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0032400945,-.01563837,.29676405,.075435311,.0007841654,.00023144894,1.0918083,20.730835,.33998224,-33.33799,.93400002,.47999999,.0087070111,nick
0,3,60,1,9,.70870697,.69999999,37,.0015958619,-.019805927,1.0079844,.71830231,.001973182,-.024615359,1.0065489,.71206993,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0037754823,-.015735745,.30129918,.085490748,.00079419522,.00026223305,1.2530675,18.406372,.36337712,-29.88204,.935,.55800003,.0087070111,nick
0,3,60,1,10,.70870697,.69999999,37,.0017409432,-.022678155,1.0083615,.71998894,.0021227002,-.027471207,1.0069581,.71379483,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0044692103,-.015638437,.30506679,.09598431,.00080341741,.00029549218,1.464994,16.292702,.38939035,-25.6451,.93000001,.63,.0087070111,nick
0,3,60,2,1,.70485008,.69999999,41,.00027363954,-.0023196342,1.0050318,.70567232,.00019533932,-.0031056195,1.001317,.70118088,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0021605976,-.0025695139,.14831464,.010392975,.00046234441,.000052013784,1.4567662,24.723564,.068344399,-15.613826,.94199997,.699,.0048500882,nick
0,3,60,2,2,.70485008,.69999999,41,.00053693523,-.0045830198,1.0056276,.70659697,.00048948824,-.0059230179,1.002371,.70236665,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0031240862,-.004391457,.20645198,.019900385,.00060274336,.000091534399,1.5132265,22.067196,.09785334,-20.301435,.93699998,.72000003,.0048500882,nick
0,3,60,2,3,.70485008,.69999999,41,.00078368903,-.0068384288,1.0061851,.70761895,.00077699125,-.0086128153,1.0032459,.7035796,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0040615443,-.0058353012,.23937532,.029056082,.00067391811,.00013110765,1.6967264,20.082891,.10686641,-19.42108,.93400002,.74699998,.0048500882,nick
0,3,60,2,4,.70485008,.69999999,41,.00099923136,-.0092006428,1.0066911,.70871294,.0010361671,-.011243822,1.0039842,.70483267,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0035515591,-.0067329728,.26006791,.038093045,.0007149991,.00017169635,1.3656275,17.675072,.098215289,-16.837204,.93699998,.80500001,.0048500882,nick
0,3,60,2,5,.70485008,.69999999,41,.0011870038,-.011721697,1.0071427,.70998859,.0012651086,-.013856828,1.0046177,.70613652,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0028297238,-.0070223892,.27396965,.047153961,.00074067077,.00021428695,1.0328603,14.892469,.091607489,-13.124858,.94,.847,.0048500882,nick
0,3,60,2,6,.70485008,.69999999,41,.0013570206,-.01438979,1.0075612,.71141803,.0014679432,-.016480114,1.0051721,.70750105,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0024022048,-.0068296166,.28381538,.056342475,.00075808272,.00025947273,.84639698,12.121613,.093102522,-8.4766197,.94,.88700002,.0048500882,nick
0,3,60,2,7,.70485008,.69999999,41,.0015208513,-.017222552,1.0079759,.71292728,.0016501248,-.019135632,1.0056683,.70893687,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0023085065,-.0061727124,.29111746,.065743916,.00077124493,.00030717254,.79298109,9.3890247,.095331013,-3.107512,.93699998,.90899998,.0048500882,nick
0,3,60,2,8,.70485008,.69999999,41,.0016834569,-.020266125,1.0083957,.71452057,.0018169582,-.02184188,1.0061226,.71045548,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0025173076,-.0049461825,.29676405,.075435311,.00078228128,.0003577364,.84825224,6.5568528,.09889663,3.0353746,.935,.93300003,.0048500882,nick
0,3,60,2,9,.70485008,.69999999,41,.0018478464,-.023518078,1.0088253,.7163744,.001973182,-.024615359,1.0065489,.71206993,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0029661043,-.0031526438,.30129918,.085490748,.0007921253,.00040954107,.98443818,3.6877017,.10179965,9.5063515,.93599999,.95300001,.0048500882,nick
0,3,60,2,10,.70485008,.69999999,41,.0020198724,-.026919819,1.0092806,.71842873,.0021227002,-.027471207,1.0069581,.71379483,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0035676132,-.0010465045,.30506679,.09598431,.00080116774,.00046513972,1.1694531,1.0902871,.10828342,17.043423,.93599999,.95499998,.0048500882,nick
0,3,60,3,1,.70483935,.69999999,45,.00036592424,-.0029802094,1.0056087,.70588088,.00019533932,-.0031056195,1.001317,.70118088,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,831,1000,10,.0019814419,-.00033183003,.14831464,.010392975,.00050525006,.00015436539,1.3359718,3.1928301,-.31312513,128.29863,.94705176,.94103491,.0048393747,nick
0,3,60,3,2,.70483935,.69999999,45,.00070683903,-.0058402969,1.0064152,.70706582,.00048948824,-.0059230179,1.002371,.70236665,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,831,1000,10,.0026243059,-.00012324426,.20645198,.019900385,.0006580482,.00021952286,1.2711459,.61930591,-.37907568,74.239426,.94103491,.95788205,.0048393747,nick
0,3,60,3,3,.70483935,.69999999,45,.0010227519,-.0084262881,1.0071607,.7082935,.00077699125,-.0086128153,1.0032459,.7035796,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,831,1000,10,.0031682965,-.00042098545,.23937532,.029056082,.0007351134,.00026171355,1.3235686,1.4488721,-.4567976,46.629086,.94103491,.96149218,.0048393747,nick
0,3,60,3,4,.70483935,.69999999,45,.0012819236,-.011016082,1.0077724,.70950556,.0010361671,-.011243822,1.0039842,.70483267,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,831,1000,10,.0024024688,-.000505973,.26006791,.038093045,.00077985734,.00030033631,.92378521,1.3282555,-.47401163,32.610031,.94223827,.95306861,.0048393747,nick
0,3,60,3,5,.70483935,.69999999,45,.0015039418,-.013573194,1.0083054,.71065336,.0012651086,-.013856828,1.0046177,.70613652,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,831,1000,10,.0015090645,-.00062489306,.27396965,.047153961,.00080765493,.00033970736,.55081445,1.3252186,-.50556058,25.546692,.94464499,.95667869,.0048393747,nick
0,3,60,3,6,.70483935,.69999999,45,.0016956163,-.016107215,1.0087703,.71193868,.0014679432,-.016480114,1.0051721,.70750105,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,831,1000,10,.00099418592,-.00085490209,.28381538,.056342475,.00082694186,.0003780062,.35029316,1.5173315,-.4679274,21.54575,.94103491,.96028882,.0048393747,nick
0,3,60,3,7,.70483935,.69999999,45,.0018724198,-.018659029,1.009207,.71349257,.0016501248,-.019135632,1.0056683,.70893687,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,831,1000,10,.00088375201,-.0011072332,.29111746,.065743916,.00084183901,.00040932663,.30357233,1.6841608,-.40189657,17.700481,.93983155,.95427197,.0048393747,nick
0,3,60,3,8,.70483935,.69999999,45,.0020443022,-.021287464,1.0096388,.71498799,.0018169582,-.02184188,1.0061226,.71045548,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,831,1000,10,.0010902792,-.0012891853,.29676405,.075435311,.00085423823,.00043415561,.36738923,1.7089944,-.35721746,13.990627,.94344163,.95667869,.0048393747,nick
0,3,60,3,9,.70483935,.69999999,45,.0022149202,-.024043938,1.0100729,.71651411,.001973182,-.024615359,1.0065489,.71206993,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,831,1000,10,.0015299252,-.0012685341,.30129918,.085490748,.00086524262,.000463192,.50777608,1.4838262,-.3249594,12.902468,.94223827,.95667869,.0048393747,nick
0,3,60,3,10,.70483935,.69999999,45,.0023874932,-.026882576,1.0105162,.71818322,.0021227002,-.027471207,1.0069581,.71379483,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,831,1000,10,.0021333187,-.0012310776,.30506679,.09598431,.00087534665,.00050776917,.69929558,1.2825822,-.29265401,16.47439,.93501806,.95306861,.0048393747,nick
0,3,70,0,1,.70269942,.69999999,34,.00047646236,-.0053141424,1.0063365,.70462948,.00030346215,-.0050074514,1.0021102,.70191145,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0022157223,.0010344012,.14380077,.016798537,.0004153027,.000054494132,1.5408279,6.1576862,,,.94999999,.92900002,.0026994525,nick
0,3,70,0,2,.70269942,.69999999,34,.0010125426,-.01024189,1.0079318,.70668453,.00076945126,-.0097367857,1.0038489,.70393008,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0029836262,.0017187977,.19991486,.032886781,.00054303132,.00010566213,1.4924484,5.226409,,,.94599998,.93599999,.0026994525,nick
0,3,70,0,3,.70269942,.69999999,34,.0015277811,-.015008691,1.0093577,.70886087,.0012341291,-.014423884,1.0053319,.70610297,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0036902085,.0020068367,.23146287,.049078017,.00060516759,.00015740967,1.5942982,4.0890741,,,.94800001,.94300002,.0026994525,nick
0,3,70,0,4,.70269942,.69999999,34,.0019676832,-.019713884,1.0105451,.71116877,.0016611218,-.019169111,1.0066152,.7084651,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.00305758,.0018773761,.25110692,.065752372,.00064101291,.00021238186,1.2176406,2.8552217,,,.949,.94800001,.0026994525,nick
0,3,70,0,5,.70269942,.69999999,34,.0023389133,-.024431776,1.0115469,.71363562,.0020453334,-.024028581,1.0077429,.7110495,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0022635928,.0013759776,.26415533,.083158128,.00066344562,.00027141022,.85691732,1.654652,,,.95200002,.95599997,.0026994525,nick
0,3,70,0,6,.70269942,.69999999,34,.0026790446,-.02923557,1.0124826,.71631438,.002391547,-.029034741,1.0087515,.71389025,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0017973229,.00063386007,.27327323,.10148114,.00067895075,.00033195937,.65770179,.6246087,,,.94700003,.958,.0026994525,nick
0,3,70,0,7,.70269942,.69999999,34,.0029962452,-.034189232,1.013363,.71926665,.002707392,-.034203529,1.0096717,.71702325,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0016718284,-.0001843411,.27992985,.12087045,.00069057441,.00038962814,.59723121,.1525113,,,.94599998,.95099998,.0026994525,nick
0,3,70,0,8,.70269942,.69999999,34,.0032996444,-.039338652,1.0142101,.72254866,.003000766,-.039536588,1.0105296,.72048718,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0018362895,-.00092052593,.28498393,.1414482,.00070007436,.00044039087,.64434844,.65078658,,,.94499999,.94800001,.0026994525,nick
0,3,70,0,9,.70269942,.69999999,34,.0036029622,-.04470716,1.0150665,.72622389,.0032786131,-.045021184,1.0113463,.72432441,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0022278305,-.001432525,.28895825,.1633122,.00070853409,.00048188135,.77098697,.87716961,,,.94599998,.94499999,.0026994525,nick
0,3,70,0,10,.70269942,.69999999,34,.003913078,-.050292116,1.0159502,.7303648,.003546983,-.050629064,1.0121397,.72858071,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0027585144,-.0015974671,.29218051,.18653449,.00071626256,.00051449524,.94411308,.85639232,,,.94499999,.94400001,.0026994525,nick
0,3,70,1,1,.70870697,.69999999,38,.00047696856,-.0054169511,1.0063425,.71069765,.00030346215,-.0050074514,1.0021102,.70191145,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0021900907,.0017737921,.14380077,.016798537,.00041556265,.000086584565,1.5230035,10.559206,.062594399,58.887875,.949,.87900001,.0087070111,nick
0,3,70,1,2,.70870697,.69999999,38,.0010264905,-.010567501,1.0080069,.71286649,.00076945126,-.0097367857,1.0038489,.70393008,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0028717171,.0036236243,.19991486,.032886781,.0005433085,.0001304129,1.43647,11.018483,.051040519,23.424433,.94700003,.84500003,.0087070111,nick
0,3,70,1,3,.70870697,.69999999,38,.0015591598,-.015564899,1.0095006,.71516442,.0012341291,-.014423884,1.0053319,.70610297,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.003478308,.0051253294,.23146287,.049078017,.00060517894,.00017322641,1.5027499,10.443228,.0018749996,10.048136,.949,.83999997,.0087070111,nick
0,3,70,1,4,.70870697,.69999999,38,.0020186,-.020640368,1.010759,.71767378,.0016611218,-.019169111,1.0066152,.7084651,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0027440486,.0067639998,.25110692,.065752372,.0006406905,.00021253517,1.0927809,10.287081,-.050294802,.072190762,.94999999,.815,.0087070111,nick
0,3,70,1,5,.70870697,.69999999,38,.0024101248,-.025871536,1.0118319,.72051758,.0020453334,-.024028581,1.0077429,.7110495,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0018465682,.0086614713,.26415533,.083158128,.00066284294,.00024908278,.69904637,10.415664,-.090833209,-8.2264633,.94999999,.79299998,.0087070111,nick
0,3,70,1,6,.70870697,.69999999,38,.0027732269,-.03121051,1.0128475,.72361982,.002391547,-.029034741,1.0087515,.71389025,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0012700622,.010532757,.27327323,.10148114,.00067804958,.00028682384,.46475911,10.379029,-.13272662,-13.596705,.94700003,.76300001,.0087070111,nick
0,3,70,1,7,.70870697,.69999999,38,.0031129273,-.036660563,1.0138053,.72692829,.002707392,-.034203529,1.0096717,.71702325,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0010313272,.012295573,.27992985,.12087045,.00068933528,.00032535652,.36842343,10.172523,-.17942962,-16.495628,.94700003,.73500001,.0087070111,nick
0,3,70,1,8,.70870697,.69999999,38,.0034382064,-.042240348,1.014727,.73068482,.003000766,-.039536588,1.0105296,.72048718,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0010813668,.014117969,.28498393,.1414482,.00069847918,.00036493858,.37944835,9.9810171,-.22785835,-17.13303,.94800001,.72399998,.0087070111,nick
0,3,70,1,9,.70870697,.69999999,38,.0037641632,-.047926895,1.0156615,.7348389,.0032786131,-.045021184,1.0113463,.72432441,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0013534045,.015953323,.28895825,.1633122,.00070660986,.0003993072,.46837372,9.7686043,-.27157196,-17.135782,.94499999,.72500002,.0087070111,nick
0,3,70,1,10,.70870697,.69999999,38,.0040963022,-.053563904,1.0166215,.73930305,.003546983,-.050629064,1.0121397,.72858071,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.001762109,.017243486,.29218051,.18653449,.00071397115,.0004394702,.60308915,9.2441273,-.31991321,-14.582258,.94300002,.736,.0087070111,nick
0,3,70,2,1,.70485008,.69999999,42,.00044919556,-.0049478156,1.0061506,.70664823,.00030346215,-.0050074514,1.0021102,.70191145,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0023001865,-.000076933189,.14380077,.016798537,.000415869,.0000917,1.5995649,.45797554,.13636424,68.275002,.94599998,.94700003,.0048500882,nick
0,3,70,2,2,.70485008,.69999999,42,.00095494877,-.0097022699,1.0076489,.70863497,.00076945126,-.0097367857,1.0038489,.70393008,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0031561926,.00013296718,.19991486,.032886781,.00054415938,.00014919478,1.5787684,.40431803,.20773605,41.199848,.94499999,.94599998,.0048500882,nick
0,3,70,2,3,.70485008,.69999999,42,.0014461067,-.014357696,1.0090085,.71076041,.0012341291,-.014423884,1.0053319,.70610297,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0039284592,.00014085411,.23146287,.049078017,.00060652208,.00020611189,1.6972308,.28700042,.22381389,30.939791,.949,.95200002,.0048500882,nick
0,3,70,2,4,.70485008,.69999999,42,.00187391,-.019130394,1.0101738,.71313369,.0016611218,-.019169111,1.0066152,.7084651,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0033328622,.0003708048,.25110692,.065752372,.00064253429,.00026125836,1.3272681,.5639413,.23733692,23.0135,.949,.95300001,.0048500882,nick
