id,year,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,hr_gender_true_at,givenage,scenario,model,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,CIF1_at,CIF2_at,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rb_MCer_CIF1_at,rb_MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,hr_gender_at,bias_hr_gender_at,female,mean_bias_CIF1_at,mean_bias_CIF2_at
186,1,.00072632718,-.010629175,1.0080644,.71711582,.0033449489,-.013524268,1.0234683,.64018583,.63965797,70,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.14564547,.025754616,-.00023003125,.0016920714,.1458755,.024062544,.00042746725,.0001354352,.29303569,.56284654,-.15769012,7.0319724,.14153349,-64.189873,.963,.91600001,.71573281,.076074824,1,-.0002305099,.0072388989
186,2,.0017347613,-.01985894,1.011595,.72247672,.0045580575,-.025381271,1.0231686,.64927655,.64819854,70,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.20202443,.050311126,.00073183776,.0033240663,.20129259,.04698706,.00055132102,.00020289069,.27389038,.4318012,.36356914,7.074429,.62948567,-39.866165,.94700003,.917,.72175914,.073560618,1,-.0002305099,.0072388989
186,3,.0026813191,-.028163498,1.0144812,.72924614,.0057237898,-.03617968,1.0252787,.65873498,.65695381,70,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.23336966,.0743386,.0012188698,.0045019113,.23215079,.069836691,.00060984521,.00026491797,.26269358,.37933925,.52503365,6.446341,.92195272,-23.103598,.94800001,.92199999,.72573155,.068777725,1,-.0002305099,.0072388989
186,4,.0034721908,-.035984185,1.0168071,.73611188,.0067498852,-.046113454,1.0276164,.66862506,.6659295,70,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.25152889,.098855242,.00036251164,.0058107646,.2511664,.093044482,.00064382906,.0003246649,.25633568,.34893516,.14433128,6.2451468,1.1222494,-11.835334,.95300001,.90600002,.72926396,.063334487,1,-.0002305099,.0072388989
186,5,.0041337181,-.043403517,1.0187386,.74304593,.007630168,-.055242233,1.0298023,.67898411,.67513126,70,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.26315269,.1240252,-.00050354662,.0071817772,.26365623,.11684342,.00066513114,.00038346832,.25227213,.32818988,-.19098605,6.1464968,1.2714304,-5.9557357,.94800001,.90200001,.73239666,.057265427,1,-.0002305099,.0072388989
186,6,.0047140857,-.050326038,1.0204438,.75024623,.0083832415,-.063561514,1.0317672,.68983477,.68456519,70,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.27127957,.14968537,-.00099953148,.0083189774,.27227911,.14136639,.00067988806,.00043435555,.24970262,.30725518,-.36709809,5.8846922,1.3617353,-1.9425874,.94700003,.884,.73542631,.050861143,1,-.0002305099,.0072388989
186,7,.005237605,-.056755494,1.0219918,.75774026,.0090328427,-.071032248,1.0335219,.70118976,.69423735,70,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.27736551,.17596322,-.0011282627,.0092785647,.27849376,.16668466,.00069100491,.00048314832,.24812222,.28985772,-.40513033,5.5665379,1.4462281,-2.4430912,.949,.898,.73820841,.043971054,1,-.0002305099,.0072388989
186,8,.0057275337,-.062718809,1.0234523,.7655102,.009600956,-.077596381,1.035098,.71305388,.70415413,70,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.28217691,.20305069,-.00097142474,.010225644,.28314835,.19282503,.00070018898,.00053253194,.24728699,.27617365,-.34307981,5.3030686,1.5261002,-6.9035697,.94599998,.90100002,.74074411,.036589991,1,-.0002305099,.0072388989
186,9,.0061997655,-.068108059,1.0248735,.77359694,.010105704,-.08318688,1.0365287,.72542393,.71432215,70,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.28613305,.2307851,-.00062325114,.0110072,.28675631,.2197779,.00070821447,.0005800607,.24697433,.26393038,-.21734522,5.0083289,1.5934545,-11.956385,.94300002,.89600003,.74327105,.028948905,1,-.0002305099,.0072388989
186,10,.0066598281,-.072759353,1.0262684,.78185976,.010561181,-.087734871,1.0378432,.73828876,.72474808,70,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.28947577,.25854853,-.00016227025,.011048011,.28963801,.24750052,.00071534049,.00063412159,.2469774,.25621021,-.056025192,4.4638333,1.6527059,-18.262749,.94099998,.90600002,.74577326,.021025162,1,-.0002305099,.0072388989
190,1,.00087256444,-.010895026,1.0091512,.71849906,.0033449489,-.013524268,1.0234683,.64018583,.63965797,70,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.14552177,.026733497,-.00035372315,.002670954,.1458755,.024062544,.00043617049,.00021157386,.2990019,.87926638,-.24248293,11.100048,2.8716533,-84.306015,.96577543,.913369,.71840638,.07874842,1,-.00060446502,.0082394294
190,2,.0019419172,-.020058054,1.0127032,.72454798,.0045580575,-.025381271,1.0231686,.64927655,.64819854,70,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.20179176,.051530119,.00049917784,.0045430586,.20129259,.04698706,.0005647809,.0002967655,.28057709,.63158983,.24798618,9.6687441,2.5564034,-69.938911,.94759357,.90588236,.72436059,.076162018,1,-.00060446502,.0082394294
190,3,.0029189258,-.028359354,1.0155814,.73132533,.0057237898,-.03617968,1.0252787,.65873498,.65695381,70,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.2330544,.075838663,.00090360607,.0060019763,.23215079,.069836691,.00062597194,.00035465913,.26964021,.50784075,.3892324,8.5943031,2.4480247,-54.11245,.95294118,.90802139,.72707427,.070120484,1,-.00060446502,.0082394294
190,4,.0037179729,-.036333922,1.0178741,.73785263,.0067498852,-.046113454,1.0276164,.66862506,.6659295,70,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.25113177,.10086719,-.000034623492,.0078227054,.2511664,.093044482,.00066137017,.0004049647,.26331952,.43523774,-.013785081,8.4074898,2.4913173,-39.393478,.95401067,.90267378,.72957802,.063648552,1,-.00060446502,.0082394294
190,5,.0043886565,-.043692205,1.019806,.74448252,.007630168,-.055242233,1.0298023,.67898411,.67513126,70,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.26270694,.12587672,-.00094927783,.0090332972,.26365623,.11684342,.00068317872,.00045804758,.25911722,.39201826,-.36004376,7.731113,2.6647327,-29.504974,.95508021,.90267378,.7317847,.056653447,1,-.00060446502,.0082394294
190,6,.0049775904,-.050542086,1.0215203,.75130785,.0083832415,-.063561514,1.0317672,.68983477,.68456519,70,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.27083108,.15121767,-.0014480405,.0098512769,.27227911,.14136639,.00069814856,.00049837463,.25640917,.35254112,-.53182209,6.9686127,2.8114681,-20.338648,.95294118,.90374333,.73411793,.049552713,1,-.00060446502,.0082394294
190,7,.0055104848,-.056958165,1.0230873,.75829333,.0090328427,-.071032248,1.0335219,.70118976,.69423735,70,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.27692389,.17711653,-.0015698761,.010431882,.27849376,.16668466,.00070952118,.00052932103,.25477093,.31755835,-.56370246,6.2584538,2.9095769,-13.070116,.94866312,.89839572,.73634601,.04210864,1,-.00060446502,.0082394294
190,8,.0060056131,-.062875628,1.0245566,.76564181,.009600956,-.077596381,1.035098,.71305388,.70415413,70,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.28173387,.20367844,-.0014144772,.010853403,.28314835,.19282503,.0007188436,.0005617477,.25387529,.29132509,-.49955344,5.6286278,3.0214849,-10.51915,.95080215,.89304811,.73870301,.034548864,1,-.00060446502,.0082394294
190,9,.0064790831,-.068225756,1.0259745,.77328259,.010105704,-.08318688,1.0365287,.72542393,.71432215,70,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.28568619,.23073553,-.0010701158,.010957627,.28675631,.2197779,.00072691543,.00060276408,.25349587,.27426055,-.3731795,4.9857726,3.1373472,-12.795609,.95080215,.89625669,.74105227,.026730128,1,-.00060446502,.0082394294
190,10,.0069385818,-.072856493,1.0273613,.78109342,.010561181,-.087734871,1.0378432,.73828876,.72474808,70,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.28903073,.25772864,-.00060730003,.010228117,.28963801,.24750052,.00073410186,.00066625915,.25345492,.26919505,-.20967551,4.1325636,3.233412,-20.810593,.94652408,.90481281,.74328893,.01854085,1,-.00060446502,.0082394294
242,1,.00073787809,-.0069441153,1.0081636,.64962679,.0028852292,-.0060889027,1.0200641,.63753378,.63965797,70,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.14671028,.012509035,.000024274847,.0017994007,.14668599,.010709635,.00044139975,.000047507769,.30091473,.44359842,.016548852,16.801701,,,.9557429,.76923078,.65309238,.013434413,1,.00022321928,.005199119
242,2,.0014820357,-.013150307,1.0102932,.65750962,.0034270841,-.011709856,1.0171428,.64393425,.64819854,70,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.20441964,.02453197,.0010776939,.0033550456,.20334195,.021176925,.00057128706,.000090740075,.28094894,.4284856,.52999091,15.842932,,,.94731295,.77871442,.664648,.016449476,1,.00022321928,.005199119
242,3,.0021585459,-.018916994,1.012086,.6657058,.0039632563,-.017145531,1.0171226,.6506474,.65695381,70,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.23715749,.036608364,.0017313664,.0046758796,.23542613,.031932484,.00063282112,.00013226808,.26879817,.41421166,.73541814,14.643019,,,.94309801,.79557431,.67670351,.019749699,1,.00022321928,.005199119
242,4,.002724176,-.024358314,1.0135766,.67427272,.0044494364,-.022504136,1.0177193,.65774411,.6659295,70,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.25648183,.048999511,.00092547765,.0057512741,.25555634,.043248236,.00066860544,.00017339409,.26162741,.40092754,.36214229,13.298286,,,.9483667,.81243414,.68928772,.023358228,1,.00022321928,.005199119
242,5,.0031845463,-.029519999,1.0147814,.68323117,.0048800409,-.027834786,1.0184741,.66527885,.67513126,70,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.26905686,.061864402,.000021484861,.0065410621,.26903537,.05532334,.00069105491,.00021502619,.25686395,.38867173,.0079858871,11.823331,,,.94942045,.83245522,.70242828,.027297033,1,.00022321928,.005199119
242,6,.0035885118,-.034403022,1.0158525,.69260299,.005261363,-.033154044,1.0192531,.67329848,.68456519,70,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.27800769,.075292937,-.00052689796,.0069658426,.27853459,.068327099,.0007066062,.00025793232,.25368705,.37749642,-.18916787,10.194847,,,.9462592,.86195993,.71609515,.031529985,1,.00022321928,.005199119
242,7,.0039568348,-.038998649,1.0168428,.70236546,.0056028306,-.038455475,1.0200151,.68184549,.69423735,70,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.28482509,.089357048,-.00070759235,.0069420743,.28553268,.08241497,.00071839517,.00030293179,.25159824,.36756888,-.24781485,8.423317,,,.94731295,.88408852,.72974706,.035509676,1,.00022321928,.005199119
242,8,.0043001194,-.043320213,1.0177734,.71241713,.0059138453,-.043713272,1.0207515,.69095916,.70415413,70,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.29033554,.10416153,-.00056223321,.0064266021,.29089779,.097734928,.00072812563,.00035057467,.25030291,.35869947,-.19327517,6.5755429,,,.94731295,.90937829,.74187142,.037717257,1,.00022321928,.005199119
242,9,.0046285689,-.047412165,1.0186677,.72260016,.0062025106,-.048883297,1.0214651,.70067579,.71432215,70,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.29500136,.11987234,-.00015941063,.0054434398,.29516077,.1144289,.00073685008,.00040047089,.24964364,.34997356,-.054008067,4.75705,,,.94731295,.93466806,.75096011,.036637958,1,.00022321928,.005199119
242,10,.0049508316,-.051340926,1.0195509,.7327581,.0064754654,-.053903244,1.0221626,.71102798,.72474808,70,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.29906401,.13672182,.00040802927,.0040905676,.29865599,.13263124,.00074489601,.0004509881,.24941608,.34003156,.13662183,3.0841658,,,.9504742,.94942045,.7571761,.032428019,1,.00022321928,.005199119
246,1,.00035550536,-.0028614993,1.0054923,.85405433,.0028852292,-.0060889027,1.0200641,.63753378,.63965797,70,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.14654356,.015341672,-.00014243196,.0046320376,.14668599,.010709635,.00042670299,.000077886732,.29089552,.72725856,-.097099908,43.251125,1.5497905,-64.692375,.95700002,.382,.83601236,.1963544,1,-.00091419305,.019484431
246,2,.00068569201,-.0058969823,1.0063039,.84023046,.0034270841,-.011709856,1.0171428,.64393425,.64819854,70,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.20394237,.02949601,.00060042628,.0083190864,.20334195,.021176925,.00055192364,.00012066841,.27142638,.56981081,.29527912,39.28373,1.6756413,-46.336708,.949,.29100001,.81802571,.16982719,1,-.00091419305,.019484431
246,3,.0010047646,-.0090930779,1.0071069,.83244878,.0039632563,-.017145531,1.0171226,.6506474,.65695381,70,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.23641835,.043572858,.00099222385,.011640374,.23542613,.031932484,.00061093993,.00015903753,.25950387,.49804309,.42145869,36.453075,1.8195417,-34.358727,.94599998,.252,.8069163,.14996248,1,-.00091419305,.019484431
246,4,.001292723,-.012523535,1.0078639,.82699287,.0044494364,-.022504136,1.0177193,.65774411,.6659295,70,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.25553754,.058239404,-.000018812098,.014991166,.25555634,.043248236,.0006449339,.00019467057,.25236467,.4501237,-.0073612323,34.663067,1.994233,-24.710535,.95200002,.207,.79937476,.13344528,1,-.00091419305,.019484431
246,5,.0015406273,-.016151533,1.0085256,.82319051,.0048800409,-.027834786,1.0184741,.66527885,.67513126,70,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.2679379,.073562868,-.0010974805,.018239526,.26903537,.05532334,.00066597684,.00022918246,.24754249,.41425997,-.40793169,32.968952,2.1816795,-16.461601,.94800001,.177,.79415137,.11902008,1,-.00091419305,.019484431
246,6,.0017718192,-.019963,1.0091597,.82069772,.005261363,-.033154044,1.0192531,.67329848,.68456519,70,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.27673125,.089668706,-.0018033494,.021341607,.27853459,.068327099,.0006804415,.0002595991,.24429336,.3799358,-.6474418,31.234472,2.3385992,-6.314702,.94999999,.16599999,.79075956,.10619441,1,-.00091419305,.019484431
246,7,.001994085,-.02398886,1.0097826,.81932294,.0056028306,-.038455475,1.0200151,.68184549,.69423735,70,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.28340021,.1068926,-.0021324705,.024477631,.28553268,.08241497,.00069129572,.00029180467,.24210738,.35406756,-.7468394,29.700466,2.4861887,2.2754607,.95099998,.15899999,.78845441,.09421704,1,-.00091419305,.019484431
246,8,.0022139954,-.028218227,1.010408,.81892538,.0059138453,-.043713272,1.0207515,.69095916,.70415413,70,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.28875917,.12541862,-.0021386186,.027683694,.29089779,.097734928,.00070022186,.00032375616,.24071063,.33125943,-.73517871,28.325281,2.6142135,11.273359,.949,.156,.78665054,.08249639,1,-.00091419305,.019484431
246,9,.0024377066,-.032560382,1.0110514,.81940877,.0062025106,-.048883297,1.0214651,.70067579,.71432215,70,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.2932629,.14510484,-.0018978518,.030675938,.29516077,.1144289,.0007081682,.0003572586,.23992626,.31221011,-.64298916,26.807859,2.7428591,19.245695,.95099998,.15899999,.78499109,.070668928,1,-.00091419305,.019484431
246,10,.0026698611,-.036873568,1.0117254,.8205775,.0064754654,-.053903244,1.0221626,.71102798,.72474808,70,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.2971524,.16547449,-.0015035659,.032843243,.29865599,.13263124,.00071540993,.00040216144,.23954315,.30321774,-.50344414,24.762825,2.8839417,19.342602,.95200002,.205,.783503,.05875491,1,-.00091419305,.019484431
250,1,.00032206447,-.0022744548,1.0052609,.85495335,.0028852292,-.0060889027,1.0200641,.63753378,.63965797,70,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.14673711,.012216139,.000051123294,.0015065038,.14668599,.010709635,.00042727822,.000068797475,.29128766,.64238864,.034852199,14.066809,1.2765521,-54.746677,.95899999,.88300002,.83773047,.19807248,1,.0001886503,.0078377621
250,2,.00059363112,-.0047648079,1.0058448,.84097189,.0034270841,-.011709856,1.0171428,.64393425,.64819854,70,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.20441864,.02390535,.0010766962,.0027284245,.20334195,.021176925,.00055318628,.0001131881,.27204731,.5344879,.52950031,12.88395,1.2120368,-39.009399,.94700003,.87199998,.81989622,.17169768,1,.0001886503,.0078377621
250,3,.00086027785,-.0074742166,1.0064797,.83284515,.0039632563,-.017145531,1.0171226,.6506474,.65695381,70,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.23715538,.035879597,.0017292608,.0039471132,.23542613,.031932484,.00061286672,.00015602521,.2603223,.48860967,.73452377,12.360807,1.180321,-31.799633,.94400001,.87099999,.80896538,.15201154,1,.0001886503,.0078377621
250,4,.0011032388,-.010470368,1.0070981,.82702261,.0044494364,-.022504136,1.0177193,.65774411,.6659295,70,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.25648281,.048682358,.00092646212,.0054341219,.25555634,.043248236,.00064742495,.00019932982,.25333941,.460897,.36252752,12.564956,1.2108792,-28.189119,.94800001,.85399997,.80143845,.13550898,1,.0001886503,.0078377621
250,5,.0013132475,-.013714717,1.0076456,.82288116,.0048800409,-.027834786,1.0184741,.66527885,.67513126,70,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.26904875,.062324021,.000013387822,.0070006773,.26903537,.05532334,.00066889124,.00024358059,.24862576,.44028538,.0049762311,12.654112,1.2931986,-26.045679,.95099998,.83700001,.79609382,.12096253,1,.0001886503,.0078377621
250,6,.0015147338,-.017189803,1.0081931,.82005823,.005261363,-.033154044,1.0192531,.67329848,.68456519,70,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.27798951,.076859534,-.00054509664,.0085324347,.27853459,.068327099,.00068364025,.00028618157,.24544176,.41884053,-.1957016,12.48763,1.3831666,-22.910637,.949,.82700002,.79254889,.10798371,1,.0001886503,.0078377621
250,7,.0017078954,-.020913484,1.0087274,.81837243,.0056028306,-.038455475,1.0200151,.68184549,.69423735,70,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.28479537,.092549615,-.0007373009,.010134646,.28553268,.08241497,.00069478294,.00033148791,.24332869,.40221807,-.25821945,12.297092,1.4599794,-20.746119,.949,.833,.79011124,.095873863,1,.0001886503,.0078377621
250,8,.0019012216,-.024872169,1.0092714,.81767327,.0059138453,-.043713272,1.0207515,.69095916,.70415413,70,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.2902807,.10954008,-.00061707717,.011805145,.29089779,.097734928,.0007040163,.00037773285,.24201502,.38648704,-.21212852,12.078737,1.5110705,-18.255642,.95200002,.824,.78821242,.084058292,1,.0001886503,.0078377621
250,9,.0021009969,-.028992919,1.0098417,.81781656,.0062025106,-.048883297,1.0214651,.70067579,.71432215,70,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.29490137,.12770541,-.00025938349,.013276517,.29516077,.1144289,.00071226107,.00042578118,.24131292,.37209237,-.087878712,11.602417,1.5654695,-16.047205,.94999999,.82700002,.78651184,.072189718,1,.0001886503,.0078377621
250,10,.0023098292,-.03314808,1.0104434,.81864035,.0064754654,-.053903244,1.0221626,.71102798,.72474808,70,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.29890442,.1466433,.00024843102,.014012042,.29865599,.13263124,.00071982923,.00048223563,.24102287,.36359128,.083183005,10.564661,1.6245421,-17.000059,.95300001,.83499998,.78501821,.060270131,1,.0001886503,.0078377621
254,1,.00065430679,-.0022113463,1.0075295,.86701125,.0028852292,-.0060889027,1.0200641,.63753378,.63965797,70,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.14702208,.01354054,.00033608198,.0028309054,.14668599,.010709635,.00050018204,.00015945088,.34098825,1.4888545,.22911662,26.433258,1.9380336,-88.380066,.95862067,.88551724,.84414524,.20448726,1,.00049172627,.0083462913
254,2,.001031762,-.0047269212,1.0080335,.84938836,.0034270841,-.011709856,1.0171428,.64393425,.64819854,70,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.20478907,.025742514,.0014471263,.0045655901,.20334195,.021176925,.00064424641,.00022655445,.31682909,1.0698175,.71167129,21.559269,2.9278562,-79.001839,.94896549,.85655171,.82009977,.17190124,1,.00049172627,.0083462913
254,3,.0013563465,-.0075370418,1.0086279,.83845586,.0039632563,-.017145531,1.0171226,.6506474,.65695381,70,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.23745634,.038035411,.0020302085,.0061029261,.23542613,.031932484,.0007156466,.00026901549,.30397928,.8424508,.86235476,19.111967,2.3511944,-68.35656,.94482756,.83586204,.80566049,.14870667,1,.00049172627,.0083462913
254,4,.0016282577,-.010573662,1.0092101,.83052915,.0044494364,-.022504136,1.0177193,.65774411,.6659295,70,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.25672743,.050594442,.00117106,.0073462063,.25555634,.043248236,.00075700425,.00031149475,.29621813,.72024846,.45823947,16.986141,2.1107383,-59.440243,.95448273,.80965519,.79582733,.12989782,1,.00049172627,.0083462913
254,5,.0018640856,-.013822652,1.0097616,.82448632,.0048800409,-.027834786,1.0184741,.66527885,.67513126,70,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.26928273,.063579127,.00024735832,.0082557825,.26903537,.05532334,.00078191422,.00035357388,.29063621,.63910431,.091942668,14.922784,2.2433507,-51.588272,.95724136,.82482761,.78915989,.11402866,1,.00049172627,.0083462913
254,6,.0020788768,-.017311467,1.0102928,.82021886,.005261363,-.033154044,1.0192531,.67329848,.68456519,70,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.27824086,.077445708,-.00029374281,.0091186119,.27853459,.068327099,.00079848338,.00038444265,.28667298,.56265038,-.10546008,13.345529,2.5064683,-41.078114,.95448273,.82896554,.78461242,.10004722,1,.00049172627,.0083462913
254,7,.0022853315,-.021089794,1.0108268,.81724274,.0056028306,-.038455475,1.0200151,.68184549,.69423735,70,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.2850875,.092487879,-.00044519137,.010072905,.28553268,.08241497,.00081085484,.00041280943,.28397971,.50089133,-.15591608,12.222178,2.7469194,-29.511429,.95586205,.83999997,.78141779,.087180421,1,.00049172627,.0083462913
254,8,.0024903256,-.025147937,1.0113738,.81534123,.0059138453,-.043713272,1.0207515,.69095916,.70415413,70,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.29061055,.10885198,-.00028722532,.011117051,.29089779,.097734928,.00082101009,.00044660448,.28223318,.45695484,-.098737545,11.374697,2.9541547,-19.342802,.95724136,.85241377,.77887917,.07472501,1,.00049172627,.0083462913
254,9,.002700293,-.02938951,1.011948,.81447089,.0062025106,-.048883297,1.0214651,.70067579,.71432215,70,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.29525229,.12639891,.000091542781,.011970012,.29516077,.1144289,.00082990795,.00049518223,.2811715,.43274227,.031014549,10.460654,3.1873813,-14.38694,.95448273,.84137928,.77642643,.062104307,1,.00049172627,.0083462913
254,10,.0029180704,-.03369049,1.0125537,.81438684,.0064754654,-.053903244,1.0221626,.71102798,.72474808,70,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.29927602,.14471418,.0006200443,.012082923,.29865599,.13263124,.0008380065,.00057174219,.28059259,.43107656,.20761155,9.1101627,3.4248149,-18.556229,.95586205,.8675862,.77413976,.049391668,1,.00049172627,.0083462913
306,1,.00088494126,-.011604596,1.0092207,.6410988,.0032029832,-.011362292,1.0224104,.63944811,.63965797,70,11,0,1,Non_PH_sex_other,Polynomial,Attained,2000,997,997,15,.14639322,.020219484,.00026644109,.000068164329,.14612679,.020151321,.00043185873,.00008325799,.29553702,.41316393,.18233556,.33826232,,,.95987964,.9438315,.64092273,.0012647238,1,.0010376984,.000077754856
306,2,.0020430028,-.022496497,1.0131474,.64919621,.0042377417,-.022024229,1.0214418,.64810508,.64819854,70,11,0,1,Non_PH_sex_other,Polynomial,Attained,2000,997,997,15,.203523,.040696099,.0016464479,.00013280853,.20187655,.040563293,.00055907987,.00015988838,.27694145,.39417014,.81557167,.32741064,,,.94282848,.93981946,.6486997,.00050118531,1,.0010376984,.000077754856
306,3,.0031561325,-.03301435,1.016529,.65805155,.0052654245,-.032343067,1.02312,.65743381,.65695381,70,11,0,1,Non_PH_sex_other,Polynomial,Attained,2000,997,997,15,.23532408,.062223952,.0023160374,.00015294533,.23300806,.06207101,.00061825744,.00023205098,.26533738,.3738476,.99397308,.2464038,,,.9458375,.93881643,.65696204,8.2449005e-06,1,.0010376984,.000077754856
306,4,.0040996536,-.043211855,1.0193148,.66773152,.0061978572,-.042357001,1.0251923,.66750365,.6659295,70,11,0,1,Non_PH_sex_other,Polynomial,Attained,2000,997,997,15,.25376153,.08519309,.0015408245,.00015921482,.25222069,.085033879,.00065203634,.00029987501,.25851819,.35265359,.61090332,.18723693,,,.94884652,.93781346,.66568166,-.00024784342,1,.0010376984,.000077754856
306,5,.0049149077,-.053014651,1.0217209,.67827344,.0070200143,-.051988658,1.0272284,.67835528,.67513126,70,11,0,1,Non_PH_sex_other,Polynomial,Attained,2000,997,997,15,.26561993,.10981032,.00078021688,.0001651796,.26483974,.10964514,.00067286234,.0003628803,.25406396,.33095887,.29459965,.15064928,,,.94684052,.94483453,.67483562,-.00029563525,1,.0010376984,.000077754856
306,6,.0056401431,-.062269807,1.0238774,.68969548,.0077406103,-.061096594,1.0291224,.69000989,.68456519,70,11,0,1,Non_PH_sex_other,Polynomial,Attained,2000,997,997,15,.27391392,.13615318,.00037704912,.00015771204,.27353689,.13599546,.00068699382,.00042076461,.25115216,.30939606,.13784215,.11596861,,,.94884652,.9458375,.6843943,-.00017087083,1,.0010376984,.000077754856
306,7,.0062956568,-.07079307,1.0258366,.70198154,.0083752312,-.069500938,1.0308585,.70247185,.69423735,70,11,0,1,Non_PH_sex_other,Polynomial,Attained,2000,997,997,15,.28011438,.16422103,.00033188469,.00012745998,.2797825,.16409357,.00069775886,.00047454401,.24939331,.2891911,.11862238,.077675186,,,.94684052,.95486462,.69430608,.000068700632,1,.0010376984,.000077754856
