female,scenario,givenage,model,year,hr_gender_at,hr_gender_true_at,id,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,CIF1_at,CIF2_at,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rb_MCer_CIF1_at,rb_MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,bias_hr_gender_at
0,3,70,1,9,.70342481,.69999999,166,.006942071,-.077190891,1.0276322,.75372165,.0065872967,-.075951204,1.0238109,.7493068,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.27843821,.31180552,.0017875974,.0088407323,.27665061,.30296478,.00068255363,.00048614186,.24672046,.16046152,.64615703,2.9180725,.4933435,49.38271,.95300001,.90600002,.003424813
0,3,70,1,10,.70342481,.69999999,166,.0074658501,-.082640313,1.0292395,.76115495,.0070227683,-.081565887,1.0251642,.75669068,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.28124025,.34420562,.0021634079,.0089702401,.27907684,.33523539,.00068835687,.00052186655,.24665496,.15567169,.77520144,2.6758037,.57014048,39.548042,.95200002,.90799999,.003424813
0,3,70,2,1,.70200485,.69999999,170,.00079646125,-.01121577,1.0085449,.70625895,.00067970157,-.011113739,1.0047688,.70431811,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.1448067,.037943054,.0022761505,.00035624261,.14253055,.037586812,.00041241452,.00015893998,.28935167,.42286104,1.5969563,.94778621,-.25830284,-59.76445,.95200002,.94099998,.0020048488
0,3,70,2,2,.70200485,.69999999,170,.0018805118,-.021278122,1.0123231,.71075428,.0016998351,-.021072596,1.0086403,.70881468,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.20003989,.073123299,.0033053621,.00075496617,.19673453,.072368331,.00053472503,.00024779394,.27180028,.3424066,1.6801127,1.0432272,-.30922654,-38.031342,.94700003,.94099998,.0020048488
0,3,70,2,3,.70200485,.69999999,170,.0029077614,-.030563077,1.0154721,.71546948,.0026896149,-.030366734,1.0118785,.71356559,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.23030211,.10679208,.0038751059,.00077571929,.226427,.10601637,.00059289444,.0003307228,.26184794,.3119545,1.7114151,.73169768,-.31872299,-25.259066,.949,.94800001,.0020048488
0,3,70,2,4,.70200485,.69999999,170,.0037720671,-.039410211,1.0180324,.7205227,.0035719424,-.03915707,1.0146141,.71861416,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.24755499,.14021757,.0031384826,.0010596402,.24441651,.13915794,.00062593789,.00040689082,.25609475,.29239497,1.2840714,.76146585,-.33557412,-17.236355,.94800001,.93800002,.0020048488
0,3,70,2,5,.70200485,.69999999,170,.004503754,-.047857441,1.0201926,.72585845,.004339844,-.047496885,1.0169508,.72399276,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.25841659,.17361289,.0023905449,.0015272392,.25602606,.17208566,.00064623449,.00048213764,.25240967,.28017306,.93371159,.88748777,-.32613271,-15.452726,.95099998,.93800002,.0020048488
0,3,70,2,6,.70200485,.69999999,170,.0051514921,-.055788606,1.0221201,.73162037,.0050072968,-.055386215,1.0189745,.72972828,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.26588067,.2067478,.0019848081,.0018198902,.26389587,.20492791,.00065998675,.00054747972,.25009364,.26715723,.75211793,.88806361,-.32443517,-16.16094,.95099998,.93199998,.0020048488
0,3,70,2,7,.70200485,.69999999,170,.0057346327,-.063214965,1.0238628,.73779464,.005592972,-.062794179,1.0207561,.73584467,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.27137589,.23980564,.0019149851,.002088736,.26946092,.2377169,.00067016366,.0006081076,.24870533,.25581166,.71067268,.87866533,-.33470851,-20.353638,.949,.935,.0020048488
0,3,70,2,8,.70200485,.69999999,170,.0062818136,-.070158929,1.0255107,.74436533,.0061146319,-.06967023,1.0223531,.74236423,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.27563807,.27301243,.0020907044,.0025910113,.27354738,.27042142,.00067841215,.00066364877,.24800535,.2454128,.76429331,.95813835,-.34828478,-25.903831,.94700003,.935,.0020048488
0,3,70,2,9,.70200485,.69999999,170,.0068133962,-.076486811,1.0271283,.75142306,.0065872967,-.075951204,1.0238109,.7493068,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.27906904,.30611041,.0024184298,.0031456482,.27665061,.30296478,.00068546919,.00071004534,.24777433,.23436564,.87418205,1.0382884,-.35970643,-29.974823,.94599998,.935,.0020048488
0,3,70,2,10,.70200485,.69999999,170,.0073328139,-.082024701,1.02872,.75880098,.0070227683,-.081565887,1.0251642,.75669068,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.28190523,.33835551,.0028283978,.0031201385,.27907684,.33523539,.00069160492,.00075834827,.24781881,.22621366,1.0134835,.93073064,-.37227383,-33.914627,.94499999,.93900001,.0020048488
0,3,70,3,1,.70186931,.69999999,174,.00084305782,-.011507705,1.0088576,.70625031,.00067970157,-.011113739,1.0047688,.70431811,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.14477398,.038956545,.0022434241,.0013697348,.14253055,.037586812,.00041931865,.00026676271,.29419565,.70972425,1.5739954,3.6441898,1.0305849,-85.043755,.95392668,.93089002,.0018693069
0,3,70,3,2,.70186931,.69999999,174,.001957196,-.02161191,1.012717,.71071941,.0016998351,-.021072596,1.0086403,.70881468,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.19991802,.074277639,.003183485,.0019093106,.19673453,.072368331,.00054383453,.00037297531,.27643064,.51538467,1.6181629,2.6383233,.92040879,-71.358879,.947644,.94240838,.0018693069
0,3,70,3,3,.70186931,.69999999,174,.0030034778,-.030944882,1.0159043,.71550888,.0026896149,-.030366734,1.0118785,.71356559,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.23011313,.10812121,.0036861363,.0021048412,.226427,.10601637,.00060314022,.00044491873,.26637292,.41966984,1.6279579,1.9853927,.86218256,-56.756371,.947644,.95183247,.0018693069
0,3,70,3,4,.70186931,.69999999,174,.0038750833,-.039948791,1.018474,.72058678,.0035719424,-.03915707,1.0146141,.71861416,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.24730453,.14213502,.0028880176,.0029770823,.24441651,.13915794,.00063725351,.00050673395,.2607244,.36414304,1.1815968,2.1393549,.68732905,-44.123138,.9497382,.94450259,.0018693069
0,3,70,3,5,.70186931,.69999999,174,.0046130172,-.048336674,1.0206473,.72597504,.004339844,-.047496885,1.0169508,.72399276,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.25813138,.17541055,.0021053166,.0033249017,.25602606,.17208566,.00065822958,.00057437218,.25709477,.33377111,.82230562,1.9321202,.60126042,-37.619122,.9497382,.94031411,.0018693069
0,3,70,3,6,.70186931,.69999999,174,.0052640596,-.056164626,1.0225775,.73172295,.0050072968,-.055386215,1.0189745,.72972828,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.2655977,.20822862,.0017018372,.0033007157,.26389587,.20492791,.00067244441,.00062444486,.2548143,.30471441,.64488965,1.6106718,.54094869,-32.517532,.95183247,.93089002,.0018693069
0,3,70,3,7,.70186931,.69999999,174,.0058572865,-.063520543,1.0243514,.73777121,.005592972,-.062794179,1.0207561,.73584467,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.27109623,.24095838,.0016353034,.0032414803,.26946092,.2377169,.00068313116,.00065958744,.25351772,.27746764,.60687959,1.3635885,.43708408,-29.111036,.95183247,.93717277,.0018693069
0,3,70,3,8,.70186931,.69999999,174,.0064110062,-.070356652,1.0260192,.74426258,.0061146319,-.06967023,1.0223531,.74236423,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.27535638,.27369323,.0018090056,.0032718114,.27354738,.27042142,.00069177343,.00069099752,.25288981,.25552619,.66131347,1.2098936,.35542881,-28.432472,.95287961,.93717277,.0018693069
0,3,70,3,9,.70186931,.69999999,174,.0069425842,-.076575316,1.027633,.75116527,.0065872967,-.075951204,1.0238109,.7493068,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.27878568,.30617291,.002135071,.0032081245,.27665061,.30296478,.00069907843,.00072718994,.25269362,.24002458,.77175719,1.0589101,.31265804,-30.091934,.95183247,.94345552,.0018693069
0,3,70,3,10,.70186931,.69999999,174,.007460217,-.082006544,1.029215,.75837338,.0070227683,-.081565887,1.0251642,.75669068,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.28162572,.33772534,.0025488706,.0024899642,.27907684,.33523539,.0007054233,.00078356877,.25277027,.2337369,.91332215,.742751,.27515554,-35.183575,.9497382,.94450259,.0018693069
0,3,80,0,1,.70091993,.69999999,163,.001476982,-.022259699,1.0135247,.70968902,.0013610721,-.022053655,1.0097409,.70886165,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.14161591,.07628686,.0018891803,.00053711294,.13972673,.075749747,.00044182595,.00021006919,.31620717,.27732,1.3520536,.7090624,,,.94700003,.958,.00091991405
0,3,80,0,2,.70091993,.69999999,163,.0035307752,-.040566187,1.0212996,.71877837,.0033416748,-.040407598,1.017558,.71811152,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.19305804,.1435435,.0027351619,.0001974504,.19032288,.14334604,.00057185203,.00035596054,.30046415,.24832255,1.4371167,.13774388,,,.94400001,.963,.00091991405
0,3,80,0,3,.70091993,.69999999,163,.0054232222,-.056012832,1.0276318,.72826391,.0051929057,-.056083485,1.0239683,.72788298,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.21988191,.205147,.0032248797,-.00095362891,.21665703,.20610063,.00062953291,.00045744795,.29056659,.22195369,1.4884722,-.46270064,,,.94700003,.95899999,.00091991405
0,3,80,0,4,.70091993,.69999999,163,.0069376859,-.069118209,1.0325462,.73827118,.0067758858,-.069394678,1.0292381,.73823828,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.23438112,.26286027,.002633038,-.0022460001,.23174809,.26510626,.00066010107,.0005390349,.28483561,.20332785,1.1361638,-.84720749,,,.949,.96200001,.00091991405
0,3,80,0,5,.70091993,.69999999,163,.0081723556,-.080102973,1.0365689,.74892157,.0080915838,-.08044298,1.0335871,.74920911,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.24300385,.31761312,.0020902501,-.0031440267,.2409136,.32075715,.00067750143,.0006134818,.28122175,.19126052,.86763471,-.98018914,,,.949,.95700002,.00091991405
0,3,80,0,6,.70091993,.69999999,163,.0092015844,-.089003757,1.0399575,.76032007,.0091785192,-.089250088,1.0372009,.76080668,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.24855909,.36976475,.0018305475,-.0033647581,.24672854,.37312952,.00068846927,.00067920313,.27903917,.18202879,.74192774,-.90176678,,,.94700003,.95599997,.00091991405
0,3,80,0,7,.70091993,.69999999,163,.010083148,-.095783629,1.0428929,.77254164,.010080397,-.095816404,1.0402324,.77302402,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.25237921,.41940042,.0018253018,-.0027429669,.25055391,.4221434,.00069602201,.00072921749,.27779332,.17274165,.72850662,-.64977133,,,.94700003,.95499998,.00091991405
0,3,80,0,8,.70091993,.69999999,163,.010873673,-.10036545,1.0455679,.78562295,.010835767,-.10015377,1.0428038,.78583527,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.25511578,.46636081,.001965727,-.0012875586,.25315005,.46764836,.00070148293,.00075894134,.27710164,.1622889,.77650666,-.27532622,,,.94700003,.954,.00091991405
0,3,80,0,9,.70091993,.69999999,163,.011587771,-.10265185,1.0480182,.799555,.011475503,-.10230568,1.0450093,.79919428,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.25712454,.51020569,.0021654754,.00072976318,.25495908,.50947595,.00070559583,.00077027245,.27674866,.15118916,.84934229,.14323801,,,.94700003,.95099998,.00091991405
0,3,80,0,10,.70091993,.69999999,163,.012233553,-.10262473,1.0502604,.81420368,.012022913,-.10236049,1.0469192,.81303179,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.25862446,.55033982,.0023776388,.0028645657,.25624683,.54747528,.00070875796,.00077012152,.2765919,.14066781,.92787057,.52323198,,,.94800001,.94700003,.00091991405
0,3,80,1,1,.70342481,.69999999,167,.0015402265,-.023432383,1.0139842,.71274537,.0013610721,-.022053655,1.0097409,.70886165,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.14136176,.081107937,.001635023,.0053581884,.13972673,.075749747,.00044117746,.00026457745,.31574306,.34927833,1.1701577,7.0735397,.2941952,-36.959579,.94999999,.89499998,.003424813
0,3,80,1,2,.70342481,.69999999,167,.0037030061,-.042510685,1.0222486,.72240007,.0033416748,-.040407598,1.017558,.71811152,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.1923483,.15230541,.0020254187,.0089593735,.19032288,.14334604,.00056910532,.00035445497,.29902098,.24727224,1.0642014,6.2501717,.96759975,.85131234,.949,.889,.003424813
0,3,80,1,3,.70342481,.69999999,167,.0056800223,-.058275498,1.0289065,.73237771,.0051929057,-.056083485,1.0239683,.72788298,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.21877152,.2166173,.0021144885,.01051667,.21665703,.20610063,.00062413188,.00043442787,.28807369,.21078435,.97596115,5.1026869,1.7382275,10.87867,.94800001,.89899999,.003424813
0,3,80,1,4,.70342481,.69999999,167,.0072509809,-.071465693,1.0340396,.74293315,.0067758858,-.069394678,1.0292381,.73823828,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.23296392,.27660194,.0012158327,.011495682,.23174809,.26510626,.00065278972,.00049302663,.28168073,.18597323,.52463549,4.3362546,2.2525842,19.534403,.94700003,.89899999,.003424813
0,3,80,1,5,.70342481,.69999999,167,.0085234866,-.082277991,1.0382196,.7539264,.0080915838,-.08044298,1.0335871,.74920911,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.24134681,.33272982,.00043319972,.011972664,.2409136,.32075715,.00066888169,.0005485951,.27764383,.1710313,.17981538,3.732626,2.59396,25.054533,.94400001,.90100002,.003424813
0,3,80,1,6,.70342481,.69999999,167,.0095756957,-.09065751,1.0417132,.76544833,.0091785192,-.089250088,1.0372009,.76080668,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.24671981,.38467902,-8.7326171e-06,.011549497,.24672854,.37312952,.00067896966,.00058881426,.27518892,.15780425,-.0035393622,3.0953052,2.8178296,33.058544,.94700003,.91399997,.003424813
0,3,80,1,7,.70342481,.69999999,167,.01046741,-.096706346,1.0447047,.77757692,.010080397,-.095816404,1.0402324,.77302402,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.250406,.4327895,-.00014791523,.010646091,.25055391,.4221434,.00068584393,.00062528875,.27373108,.14812236,-.05903529,2.5219133,2.9900599,36.004383,.949,.92400002,.003424813
0,3,80,1,8,.70342481,.69999999,167,.011259344,-.10059079,1.0474026,.79022342,.010835767,-.10015377,1.0428038,.78583527,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.2530475,.47737712,-.0001025545,.0097287698,.25315005,.46764836,.00069078774,.00065547921,.2728768,.14016497,-.040511351,2.0803602,3.1204855,34.059822,.94800001,.935,.003424813
0,3,80,1,9,.70342481,.69999999,167,.011970626,-.10235175,1.0498585,.80333924,.011475503,-.10230568,1.0450093,.79919428,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.25499636,.51817846,.00003727384,.0087025063,.25495908,.50947595,.00069453527,.00067376887,.27241048,.13224743,.014619538,1.7081289,3.2103808,30.697372,.94599998,.93599999,.003424813
0,3,80,1,10,.70342481,.69999999,167,.012610644,-.10210019,1.0520921,.81662858,.012022913,-.10236049,1.0469192,.81303179,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.25646764,.55444449,.00022080846,.0069692428,.25624683,.54747528,.00069746404,.00069796765,.27218446,.12748843,.086170219,1.2729785,3.2647867,21.744099,.94599998,.93699998,.003424813
0,3,80,2,1,.70200485,.69999999,171,.0014785116,-.02245771,1.0135359,.71088582,.0013610721,-.022053655,1.0097409,.70886165,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.14159711,.07729122,.0018703736,.0015414759,.13972673,.075749747,.00044217773,.00027801687,.31645894,.36702022,1.3385941,2.0349584,-.15905187,-42.907059,.94800001,.94700003,.0020048488
0,3,80,2,2,.70200485,.69999999,171,.0035577002,-.04096001,1.0214436,.72013551,.0033416748,-.040407598,1.017558,.71811152,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.19292653,.14567211,.0026036471,.0023260759,.19032288,.14334604,.00057157833,.00040279998,.30032036,.28099832,1.3680159,1.6226999,.095780596,-21.904716,.94499999,.94800001,.0020048488
0,3,80,2,3,.70200485,.69999999,171,.0054677781,-.056432296,1.0278467,.72972709,.0051929057,-.056083485,1.0239683,.72788298,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.21964741,.20787196,.0029903846,.0017713312,.21665703,.20610063,.00062808575,.00051365333,.28989863,.24922453,1.3802389,.85944968,.46135145,-20.68722,.94499999,.95099998,.0020048488
0,3,80,2,4,.70200485,.69999999,171,.0069959564,-.069561675,1.0328165,.73989725,.0067758858,-.069394678,1.0292381,.73823828,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.23406361,.26630899,.0023155268,.0012027406,.23174809,.26510626,.00065793464,.00059666799,.28390077,.22506748,.99915683,.45368248,.65964335,-18.38533,.94499999,.954,.0020048488
0,3,80,2,5,.70200485,.69999999,171,.0082375193,-.080468059,1.0368706,.7506361,.0080915838,-.08044298,1.0335871,.74920911,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.24261527,.32138848,.0017016698,.00063133874,.2409136,.32075715,.00067504047,.00066903152,.28020024,.20857884,.70634025,.19682765,.73045307,-15.91662,.94300002,.95599997,.0020048488
0,3,80,2,6,.70200485,.69999999,171,.0092609655,-.089088254,1.0402377,.76187545,.0091785192,-.089250088,1.0372009,.76080668,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.24814159,.37266946,.0014130435,-.00046005016,.24672854,.37312952,.00068597012,.00072372705,.27802625,.19396135,.57271183,-.12329503,.72998512,-11.925586,.94499999,.95999998,.0020048488
0,3,80,2,7,.70200485,.69999999,171,.010146942,-.095556401,1.0431932,.77358919,.010080397,-.095816404,1.0402324,.77302402,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.25194827,.42047846,.0013943531,-.0016649495,.25055391,.4221434,.00069356122,.00077196566,.27681118,.18286811,.55650818,-.39440376,.71085817,-10.768497,.94599998,.95599997,.0020048488
0,3,80,2,8,.70200485,.69999999,171,.010935308,-.099894986,1.0458612,.7859742,.010835767,-.10015377,1.0428038,.78583527,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.25468704,.46508172,.0015369944,-.0025666226,.25315005,.46764836,.00069915986,.0008073998,.27618399,.17265105,.60714757,-.54883599,.66562092,-11.64336,.94599998,.958,.0020048488
0,3,80,2,9,.70200485,.69999999,171,.011644342,-.10214635,1.0482905,.7988742,.011475503,-.10230568,1.0450093,.79919428,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.25671849,.50612658,.0017594016,-.0033493864,.25495908,.50947595,.00070349651,.00082520396,.27592528,.16197114,.69007218,-.65741795,.59771258,-12.870323,.94599998,.95700002,.0020048488
0,3,80,2,10,.70200485,.69999999,171,.012285885,-.10242503,1.0505111,.81193787,.012022913,-.10236049,1.0469192,.81303179,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.25826168,.54285359,.0020148507,-.0046216869,.25624683,.54747528,.00070694782,.00084205228,.27588546,.15380645,.78629285,-.84418184,.51276875,-16.354925,.94599998,.95700002,.0020048488
0,3,80,3,1,.70186931,.69999999,175,.0014594855,-.021824436,1.0134331,.71048504,.0013610721,-.022053655,1.0097409,.70886165,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.14164092,.075021602,.0019141948,-.0007281439,.13972673,.075749747,.00045144703,.00040857631,.32309282,.5393765,1.3699561,-.96124929,.29641652,-72.319427,.94450259,.95287961,.0018693069
0,3,80,3,2,.70186931,.69999999,175,.0034843562,-.039680846,1.0210824,.71929187,.0033416748,-.040407598,1.017558,.71811152,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.19314978,.14075263,.0028269065,-.0025934174,.19032288,.14334604,.0005851257,.00055593968,.30743843,.3878305,1.4853214,-1.8092006,.015102637,-57.071571,.94450259,.95706809,.0018693069
0,3,80,3,3,.70186931,.69999999,175,.0053388784,-.054946564,1.0272478,.72870594,.0051929057,-.056083485,1.0239683,.72788298,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.22006306,.20168217,.0034060399,-.0044184644,.21665703,.20610063,.00064418366,.00064241537,.29732874,.31169987,1.5720884,-2.1438384,.0032604237,-46.90567,.94136125,.94031411,.0018693069
0,3,80,3,4,.70186931,.69999999,175,.0068335705,-.068346135,1.032086,.73886275,.0067758858,-.069394678,1.0292381,.73823828,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.23460031,.26067358,.0028522143,-.0044326833,.23174809,.26510626,.00067535683,.00070937176,.29141852,.26758015,1.2307391,-1.6720402,.034752864,-39.537994,.94240838,.94136125,.0018693069
0,3,80,3,5,.70186931,.69999999,175,.0080494713,-.079436123,1.0360411,.74960262,.0080915838,-.08044298,1.0335871,.74920911,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.24323979,.31605253,.0023261893,-.0047046253,.2409136,.32075715,.00069336116,.00077148789,.2878049,.24052086,.96556997,-1.466725,-.023477333,-33.787231,.93926704,.94136125,.0018693069
0,3,80,3,6,.70186931,.69999999,175,.0090752821,-.088363074,1.039421,.76094097,.0091785192,-.089250088,1.0372009,.76080668,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.24882598,.36830604,.0020974488,-.0048234859,.24672854,.37312952,.00070472853,.00080748973,.28562912,.21641004,.85010386,-1.2927109,-.063981868,-25.916414,.94136125,.95497382,.0018693069
0,3,80,3,7,.70186931,.69999999,175,.0099628186,-.095139459,1.042385,.77307683,.010080397,-.095816404,1.0402324,.77302402,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.2526589,.4178212,.0021050086,-.0043222075,.25055391,.4221434,.00071252015,.00082800211,.28437796,.19614239,.84014201,-1.0238719,-.080957264,-18.782829,.94345552,.95392668,.0018693069
0,3,80,3,8,.70186931,.69999999,175,.010748706,-.09970507,1.0450444,.78594124,.010835767,-.10015377,1.0428038,.78583527,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.2554054,.46423101,.0022553559,-.0034173555,.25315005,.46764836,.00071824226,.00084074348,.28372195,.17978112,.89091665,-.73075324,-.11760764,-14.673079,.94345552,.95811516,.0018693069
0,3,80,3,9,.70186931,.69999999,175,.011456681,-.10203803,1.0474712,.79936528,.011475503,-.10230568,1.0450093,.79919428,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.25743121,.50692475,.0024721459,-.0025511705,.25495908,.50947595,.00072259892,.00085033523,.28341761,.1669039,.96962464,-.50074404,-.15783121,-14.077882,.94450259,.95287961,.0018693069
0,3,80,3,10,.70186931,.69999999,175,.012098471,-.10219028,1.049695,.81305552,.012022913,-.10236049,1.0469192,.81303179,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.25895777,.54497033,.0027109387,-.0025049332,.25624683,.54747528,.00072599214,.00087347295,.28331751,.15954565,1.0579404,-.45754272,-.20042481,-18.601536,.94450259,.95078534,.0018693069
0,3,90,0,1,.70091993,.69999999,164,.0031289081,-.048080947,1.0266086,.72187388,.0029323548,-.044869289,1.0213497,.7195639,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.13915373,.17185633,.0018046873,.011858062,.13734904,.15999827,.00087675446,.0004343951,.63834041,.27149987,1.3139424,7.4113688,,,.94099998,.86500001,.00091991405
0,3,90,0,2,.70091993,.69999999,164,.0073846211,-.079389736,1.0444667,.74352735,.0068500638,-.074982896,1.0377553,.73964417,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.1828751,.30798858,.0014415802,.019987,.18143351,.2880016,.0011094745,.00075642392,.61150467,.26264572,.79455018,6.9398923,,,.94599998,.85600001,.00091991405
0,3,90,0,3,.70091993,.69999999,164,.010919187,-.098327219,1.0580238,.76584738,.010162741,-.094323397,1.0503836,.76034969,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.20256872,.41820785,.00086136116,.024620267,.20170736,.39358759,.0012058126,.00099451991,.597803,.25268069,.42703506,6.2553463,,,.94800001,.85500002,.00091991405
0,3,90,0,4,.70091993,.69999999,164,.013424143,-.10754357,1.0676091,.78863376,.012701437,-.10502306,1.0599492,.78158849,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.21163635,.50721896,-.00023396483,.026369482,.21187031,.4808495,.0012488276,.0011599556,.58943015,.24123049,-.11042833,5.4839363,,,.95099998,.86299998,.00091991405
0,3,90,0,5,.70091993,.69999999,164,.015186396,-.10918444,1.0744916,.81154472,.014574021,-.1087203,1.0670973,.80315799,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.2161673,.57813555,-.0010399611,.025812967,.21720727,.55232257,.0012701593,.0012632395,.5847683,.22871408,-.47878742,4.6735311,,,.949,.86900002,.00091991405
0,3,90,0,6,.70091993,.69999999,164,.016453406,-.10523947,1.0795575,.83408391,.015932351,-.10688591,1.0723877,.82476789,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.21860333,.6335327,-.0014940451,.023565052,.22009738,.60996765,.0012815921,.0013186369,.58228409,.21618146,-.67881095,3.8633282,,,.949,.87900001,.00091991405
0,3,90,0,7,.70091993,.69999999,164,.017383367,-.097551681,1.0833592,.85572129,.016910672,-.1009146,1.0762782,.84605837,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.21998003,.67586762,-.0017172805,.020329451,.22169732,.65553814,.0012881304,.0013394535,.58103114,.20432885,-.77460593,3.1011853,,,.94800001,.88800001,.00091991405
0,3,90,0,8,.70091993,.69999999,164,.018072668,-.087588072,1.0862308,.87613118,.017613143,-.092127621,1.0791258,.86662018,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.22077999,.70725387,-.0018169654,.016537683,.22259694,.69071621,.001292012,.0013390179,.58042669,.19385935,-.81625801,2.3942804,,,.94700003,.89899999,.00091991405
0,3,90,0,9,.70091993,.69999999,164,.018585358,-.076713763,1.0884,.89482927,.01811631,-.081737638,1.0811999,.88602334,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.22125362,.72983259,-.0018539983,.012688918,.22310762,.71714365,.0012943653,.0013303771,.58015287,.18551053,-.83098829,1.769369,,,.94599998,.90799999,.00091991405
0,3,90,0,10,.70091993,.69999999,164,.018965602,-.06613683,1.0900278,.91126984,.01847519,-.070801675,1.0827006,.90385455,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.22154115,.74588239,-.0018571605,.0094805751,.22339831,.7364018,.0012958322,.0013205862,.58005458,.17932957,-.83132255,1.2874187,,,.94499999,.91799998,.00091991405
